id;visitatore_id;opera_id;timestamp;durata;data_visita;source_file;fonte;data_creazione;timestamp_visita
10;3524;1055;1662811200;1429;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
11;8054;6972;1662811200;1128;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
12;6462;5209;1662811200;1196;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
13;8401;3125;1662811200;1832;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
14;8441;7674;1662811200;1576;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
15;2304;1558;1662811200;1242;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
16;9014;4859;1662811200;273;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
17;2215;4858;1662811200;1003;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
18;2175;4805;1662811200;1512;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
19;9110;9363;1662811200;1787;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
20;915;4281;1662811200;200;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
21;6155;8788;1662811200;1258;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
22;7610;3952;1662811200;1554;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
23;6007;4441;1662811200;1735;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
24;4571;9662;1662811200;1636;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
25;5087;8623;1662811200;1048;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
26;8572;5544;1662811200;1273;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
27;8890;4110;1662811200;1676;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
28;688;2749;1662811200;853;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
29;7680;3063;1662811200;1278;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
30;3520;8077;1662811200;554;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
31;7326;5736;1662811200;1572;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
32;5655;3504;1662811200;876;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
33;4037;1212;1662811200;1285;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
34;4520;6041;1662811200;659;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
35;6373;6727;1662811200;134;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
36;7369;5743;1662811200;677;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
37;8093;1604;1662811200;773;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
38;7879;6778;1662811200;626;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
39;925;8827;1662811200;1052;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
40;6848;9135;1662811200;1839;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
41;3533;3121;1662811200;1516;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
42;841;1585;1662811200;1524;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
43;1146;3409;1662811200;791;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
44;8847;5404;1662811200;1295;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
45;8834;2275;1662811200;1518;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
46;9892;1968;1662811200;1379;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
47;2273;7898;1662811200;746;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
48;9694;6616;1662811200;851;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
49;1285;204;1662811200;1299;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
50;6803;3675;1662811200;99;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
51;3136;1368;1662811200;1830;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
52;6439;4909;1662811200;830;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
53;9759;9796;1662811200;206;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
54;576;942;1662811200;790;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
55;76;269;1662811200;358;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
56;1990;8311;1662811200;1011;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
57;371;562;1662811200;617;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
58;9158;5404;1662811200;1531;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
59;3065;1658;1662811200;1217;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
60;3654;2297;1662811200;1427;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
61;4232;4026;1662811200;1166;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
62;1615;4178;1662811200;352;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
63;8748;517;1662811200;1079;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
64;1364;7968;1662811200;97;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
65;4951;9408;1662811200;1780;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
66;9761;9913;1662811200;114;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
67;1034;2068;1662811200;1174;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
68;5849;8766;1662811200;1465;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
69;2250;992;1662811200;529;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
70;2592;990;1662811200;1785;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
71;6756;5464;1662811200;1536;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
72;8208;9865;1662811200;1393;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
73;1514;9110;1662811200;235;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
74;7308;2073;1662811200;1511;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
75;3326;4735;1662811200;1856;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
76;3593;1100;1662811200;1630;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
77;3735;7172;1662811200;1764;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
78;6369;1253;1662811200;559;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
79;4470;661;1662811200;1493;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
80;9227;2839;1662811200;1495;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
81;8162;265;1662811200;1306;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
82;5725;8277;1662811200;155;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
83;4090;1333;1662811200;1090;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
84;5665;7953;1662811200;771;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
85;1200;619;1662811200;631;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
86;7981;9626;1662811200;1649;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
87;7787;8504;1662811200;1574;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
88;9076;7545;1662811200;880;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
89;7818;2057;1662811200;1338;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
90;7147;7871;1662811200;1738;2022-09-21T00:00:00.000+02:00;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/visite/test/processed/raw_visite_10000.csv;test;2022-09-10T14:00:00.000+02:00;2022-09-21T18:40:22.000+02:00
