id;tag_id;titolo;tipologia;anno;provenienza;autore;source_file;data_creazione;fonte;secolo
10;39;titolo WPHO30A0WO;Tipologia Kdxek3e6dw;1994;Citta Ra7hb2vpo9;Nome Autore 10;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
11;3;titolo 6E547JDEN3;Tipologia 7k0xev1590;1942;Citta Kr1fhmwbe3;Nome Autore 11;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
12;67;titolo A0SD30VHBV;Tipologia M6s8hxw85x;1904;Citta 06oqnbqzca;Nome Autore 12;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
13;15;titolo SG0CV1WGJJ;Tipologia Cilgg2zaja;1907;Citta G0a5sjar5n;Nome Autore 13;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
14;27;titolo XAAR6B1PSS;Tipologia Px3wnuejje;1919;Citta W7kxcd9v3d;Nome Autore 14;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
15;30;titolo WKVH35O2IJ;Tipologia W7h28dt08v;1970;Citta Xdpcr2lnnv;Nome Autore 15;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
16;71;titolo B6VF3HUK3S;Tipologia 29mzdh7tp5;1904;Citta Edx5pd8uc1;Nome Autore 16;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
17;11;titolo T8X6KA4OG1;Tipologia W0ykse0bfr;1997;Citta 4kcz2dyll1;Nome Autore 17;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
18;56;titolo VCWGXGMI5N;Tipologia 4445o0w7c4;1941;Citta 5te6o3vm2e;Nome Autore 18;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
19;27;titolo Z203IVZ8EZ;Tipologia A40qch9i76;1997;Citta Wtvgrxvysi;Nome Autore 19;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
20;46;titolo HV9FKHKBBH;Tipologia No2st4hv7d;1919;Citta V7jbv904xq;Nome Autore 20;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
21;27;titolo 54RK382OHR;Tipologia 36lp3rwqgj;1904;Citta P4tif113gq;Nome Autore 21;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
22;86;titolo B81HJ08AXG;Tipologia Ozywanzllr;1996;Citta Hv19bxiusa;Nome Autore 22;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
23;75;titolo 52PSD9YEHC;Tipologia Y8t77latec;1963;Citta V8n1a6yb0o;Nome Autore 23;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
24;37;titolo NOIOIEVOZ8;Tipologia 9if8bqqn43;1914;Citta Xw922fq2ra;Nome Autore 24;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
25;32;titolo YUMA0WQOBB;Tipologia 5z73p3ra8m;1996;Citta Ngviq1nbjq;Nome Autore 25;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
26;68;titolo FWM87INMP5;Tipologia Eoi7z9grn4;1953;Citta 7igw6zlt0u;Nome Autore 26;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
27;34;titolo CN8KLRY212;Tipologia 7u67fjms2i;1996;Citta Zsn4zak9rn;Nome Autore 27;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
28;20;titolo YMK21C0Q91;Tipologia Czknvi3x9y;2020;Citta Vc6f5zhn64;Nome Autore 28;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
29;10;titolo UGWEIMHQCJ;Tipologia T2fises24o;1934;Citta 8ot1z8c0or;Nome Autore 29;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
30;33;titolo JVBRWH8VNU;Tipologia Fsan35fmn4;1941;Citta Vv1zq873wl;Nome Autore 30;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
31;71;titolo RF0LFKVXZW;Tipologia Podeprccrd;1934;Citta Gzcvwaldog;Nome Autore 31;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
32;1;titolo SRRCC9FAGI;Tipologia Mwkrzwga8l;1993;Citta V137utvcan;Nome Autore 32;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
33;21;titolo A6SRE0WHEO;Tipologia G8iv5g1d1t;1954;Citta 9objymyexr;Nome Autore 33;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
34;28;titolo F09NEJS0MV;Tipologia 2zmlw8v4tu;1975;Citta 547kwiik8l;Nome Autore 34;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
35;91;titolo GYB29L3RF8;Tipologia D9nirku7fb;1966;Citta 43saw8ry0q;Nome Autore 35;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
36;85;titolo NC8P3P41UZ;Tipologia 31qhw13a0v;1917;Citta Ffpzf9b4e9;Nome Autore 36;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
37;76;titolo RYF18O3NYL;Tipologia Hsugojmmg3;1911;Citta Jeo4hxzfx3;Nome Autore 37;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
38;12;titolo WQ93FJUUNI;Tipologia 8t9v3wxjlt;1975;Citta Vsw14ft32m;Nome Autore 38;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
39;87;titolo PU88KDY1LK;Tipologia S3gsdrdmlg;1913;Citta 36fw9l7l9l;Nome Autore 39;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
40;51;titolo MHRUPXP5YX;Tipologia 1i15j40zut;2009;Citta 2rhkoxgadf;Nome Autore 40;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
41;9;titolo VR54K4RAQ9;Tipologia 2gqou9zttt;2004;Citta 5a5t2gpkwn;Nome Autore 41;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
42;26;titolo UE9LYOJZNI;Tipologia 59ldl0qy4d;2007;Citta 9or879yzm5;Nome Autore 42;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
43;30;titolo MVNHZVZK03;Tipologia Znknpyytri;1957;Citta Vkk53dwn68;Nome Autore 43;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
44;11;titolo R4K5K4MGOY;Tipologia T3c0b2ksix;2000;Citta Z5azfmmvad;Nome Autore 44;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
45;16;titolo C71Z6K7JP8;Tipologia 3tgsuemsxi;1974;Citta 3jj9cwf0rg;Nome Autore 45;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
46;95;titolo 6JR2BJPXP6;Tipologia Lolt378kp0;2012;Citta X1oxls64ap;Nome Autore 46;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
47;27;titolo 0RJQABVM99;Tipologia V3zlab0ivy;2011;Citta Qemece30pm;Nome Autore 47;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
48;64;titolo QK9I6KR83R;Tipologia Nvgq9n6zdz;1968;Citta W3gp4bne7h;Nome Autore 48;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
49;85;titolo HAVQZSHAHB;Tipologia I0vqe5yeum;1998;Citta Qh14c8s32z;Nome Autore 49;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
50;78;titolo V6HN2QCKOR;Tipologia O5nqewdcx7;2019;Citta 3gim7jfnxp;Nome Autore 50;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
51;91;titolo AUYSSLF7PE;Tipologia W4dhsfo1j8;1998;Citta Abhwaotgqa;Nome Autore 51;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
52;30;titolo N0RN5A5UX5;Tipologia 858yptu0fw;1973;Citta Nafi9qsmwc;Nome Autore 52;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
53;42;titolo HZ1GD3GMXM;Tipologia Fa408tlno0;1948;Citta Rd1h54jz0w;Nome Autore 53;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
54;17;titolo NYUIXRZAFU;Tipologia Bxior69ny2;1921;Citta S325z0gr0q;Nome Autore 54;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
55;62;titolo 5EG1KRWG9T;Tipologia 3r7zvp35mu;1980;Citta Wzpe5med5i;Nome Autore 55;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
56;21;titolo UWKN8G1HXY;Tipologia Ryon4gzfwm;2013;Citta Pzaxci5t1c;Nome Autore 56;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
57;75;titolo P1WCK4DLM9;Tipologia W04vhkfzk5;1956;Citta Bm0159zvf2;Nome Autore 57;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
58;46;titolo 1B4ZNPGL8T;Tipologia 63nih91yww;2007;Citta Ny9lvfyq1a;Nome Autore 58;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
59;54;titolo RGG0AWZH8P;Tipologia Mvxdg6va4v;1923;Citta 7ztnfwz9xq;Nome Autore 59;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
60;34;titolo EUUIQTSPLW;Tipologia Arzj4ulkfo;1980;Citta Htjvthmn08;Nome Autore 60;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
61;79;titolo YLZ2Q1COS2;Tipologia Whnvyas8iw;1988;Citta Khttv0ajus;Nome Autore 61;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
62;78;titolo 66LM7L2CS4;Tipologia 0vbu7a71hj;1991;Citta J63pout619;Nome Autore 62;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
63;24;titolo KQSVBPVMAD;Tipologia 33otayh471;1974;Citta Ga5b5mwa2v;Nome Autore 63;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
64;55;titolo 1ZC406VOAQ;Tipologia 3cic5jj7lw;1974;Citta 30ockpisii;Nome Autore 64;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
65;75;titolo 6GBX0KCL8F;Tipologia Y0aqowtct2;1922;Citta Khdyix6lip;Nome Autore 65;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
66;23;titolo RIIKVQSZJF;Tipologia Bple2glaw2;1903;Citta W6autppo7u;Nome Autore 66;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
67;62;titolo PNCCGD2IN8;Tipologia Fbqlqogqjp;1915;Citta Id0b9v6hes;Nome Autore 67;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
68;82;titolo N3WETIHJZ1;Tipologia Laxdng0nqj;1957;Citta 5xx2l1yopw;Nome Autore 68;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
69;94;titolo H4R912JG2I;Tipologia Nbmyusp9it;1991;Citta 01nuhcna0l;Nome Autore 69;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
70;36;titolo 0L4Q8BKYF1;Tipologia Onlgejfmet;1962;Citta Nefxy73lpa;Nome Autore 70;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
71;45;titolo XPRX1Q9EHN;Tipologia Tk63tvcsva;1978;Citta Zi18ibfu5f;Nome Autore 71;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
72;28;titolo AGQYWJH2TB;Tipologia B7qwto01rw;1972;Citta I33u44ml97;Nome Autore 72;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
73;33;titolo EOOPZR0AC3;Tipologia Ju5yshoclq;1929;Citta V8qllmq3cu;Nome Autore 73;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
74;57;titolo G36NBSPL7M;Tipologia Kz41346fno;2004;Citta 6fqn2agtpq;Nome Autore 74;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
75;32;titolo 6LMCF6M07A;Tipologia Wel2hc0184;2004;Citta Yhhlpeb72d;Nome Autore 75;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
76;16;titolo 0MX7KGXTLX;Tipologia Xq79p55adt;2004;Citta P3tyadk2cg;Nome Autore 76;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
77;40;titolo 9NN1PMWZJ4;Tipologia 289l0cjbog;1915;Citta L48onen926;Nome Autore 77;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
78;67;titolo STUVVYU666;Tipologia Cwi4hzpr4w;1921;Citta Rz8vpo50yc;Nome Autore 78;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
79;24;titolo K6VWR7STV0;Tipologia 26cg8e5nb0;1958;Citta L6bfihio5c;Nome Autore 79;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
80;57;titolo 5JD46CO6LS;Tipologia Sb6fg1loao;1920;Citta 24a336soa3;Nome Autore 80;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
81;31;titolo CLIVNYHADG;Tipologia M3k3rvds4b;2017;Citta Ybmxusng6z;Nome Autore 81;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
82;18;titolo PCCES0VWOG;Tipologia 6y0nuddm5c;1909;Citta Szhhxwd4fe;Nome Autore 82;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
83;51;titolo GSSTUCO0DG;Tipologia Mexx5ydjss;2016;Citta Mavwd3enwn;Nome Autore 83;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;21
84;23;titolo U00KHIKR8R;Tipologia 3qhnxqowfk;1903;Citta Bti4qa537j;Nome Autore 84;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
85;33;titolo SF5QFQYVBX;Tipologia Vuopjrign7;1994;Citta 4diia49btd;Nome Autore 85;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
86;73;titolo RIPUX5OXC7;Tipologia J7206pkixm;1940;Citta Tnx3qovjtj;Nome Autore 86;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
87;65;titolo 1USCF55PG3;Tipologia Ki2a7ckj1g;1994;Citta M41dyndoos;Nome Autore 87;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
88;96;titolo 9QXBDU8JN6;Tipologia H4y3545zs8;1988;Citta Uh9ldyrwun;Nome Autore 88;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
